Customer ID,Quantity,SalesAmount,SalesAmountDecile,SalesAmountBanded,Number_Invoices,Number_Invoices Dates,InvoiceDatemin,InvoiceDatemax
17244.0,1362,1565.3900000000003,4,"1,001-5,000",4,4,2010-11-21 13:42:00,2011-10-17 15:19:00
17245.0,307,371.63,8,0-500,2,2,2010-01-19 15:39:00,2011-05-19 10:43:00
17246.0,2,15.44,10,0-500,1,1,2010-06-11 12:36:00,2010-06-11 12:36:00
17247.0,106,282.18999999999994,8,0-500,1,1,2011-11-24 15:21:00,2011-11-24 15:21:00
17248.0,292,546.16,7,501-1000,2,2,2010-08-15 11:55:00,2011-08-11 13:34:00
17249.0,79,68.02999999999999,10,0-500,1,1,2010-10-07 11:33:00,2010-10-07 11:33:00
17250.0,168,384.52,8,0-500,2,2,2011-03-23 16:45:00,2011-12-06 12:15:00
17251.0,219,497.32999999999987,7,0-500,3,3,2010-11-22 10:42:00,2010-12-12 11:06:00
17252.0,193,353.8599999999999,8,0-500,2,2,2011-06-06 16:41:00,2011-08-15 09:45:00
17253.0,43,178.26,9,0-500,1,1,2011-11-21 12:59:00,2011-11-21 12:59:00
17254.0,398,470.72999999999945,7,0-500,3,3,2010-11-03 14:00:00,2011-12-05 12:46:00
17255.0,594,799.1300000000005,6,501-1000,4,4,2010-09-19 15:53:00,2011-10-30 12:18:00
17256.0,299,498.9299999999999,7,0-500,5,5,2010-04-18 13:40:00,2011-08-24 13:30:00
17257.0,188,192.73000000000002,9,0-500,2,2,2010-09-29 12:49:00,2010-09-29 12:51:00
17258.0,188,417.29999999999995,7,0-500,2,2,2010-02-12 15:51:00,2010-11-08 12:37:00
17259.0,1158,1889.3400000000001,3,"1,001-5,000",6,6,2010-02-22 13:38:00,2011-07-14 15:01:00
17260.0,23,120.95,10,0-500,1,1,2010-10-24 13:21:00,2010-10-24 13:21:00
17261.0,98,230.4399999999999,9,0-500,1,1,2010-07-18 11:49:00,2010-07-18 11:49:00
17262.0,699,2588.1199999999994,3,"1,001-5,000",10,10,2010-04-28 15:06:00,2011-10-18 12:56:00
17263.0,36,63.440000000000005,10,0-500,1,1,2011-05-15 14:32:00,2011-05-15 14:32:00
17264.0,227,279.5899999999999,8,0-500,1,1,2010-10-11 12:52:00,2010-10-11 12:52:00
17265.0,394,562.8999999999997,7,501-1000,2,2,2011-06-12 12:00:00,2011-07-24 10:49:00
17266.0,252,517.7299999999996,7,501-1000,5,5,2010-03-09 10:42:00,2011-12-07 14:12:00
17267.0,159,317.61999999999995,8,0-500,2,2,2011-08-04 17:19:00,2011-08-04 17:22:00
17268.0,1305,1578.1900000000003,4,"1,001-5,000",10,10,2010-03-16 13:25:00,2011-08-24 10:06:00
17269.0,336,537.4599999999998,7,501-1000,1,1,2010-11-19 11:12:00,2010-11-19 11:12:00
17270.0,157,214.78000000000006,9,0-500,1,1,2010-08-27 14:09:00,2010-08-27 14:09:00
17272.0,1776,2144.5299999999997,3,"1,001-5,000",5,5,2011-03-22 12:05:00,2011-10-28 16:37:00
17273.0,133,141.12,10,0-500,1,1,2010-10-11 15:57:00,2010-10-11 15:57:00
17274.0,273,577.3799999999999,7,501-1000,2,2,2010-11-09 12:06:00,2011-11-04 13:16:00
17275.0,72,114.52000000000002,10,0-500,1,1,2010-11-21 13:26:00,2010-11-21 13:26:00
17276.0,184,451.3399999999999,7,0-500,2,2,2010-11-02 16:20:00,2010-11-05 10:42:00
17277.0,430,1065.3500000000001,5,"1,001-5,000",2,2,2011-01-21 12:37:00,2011-04-26 12:47:00
17278.0,195,271.24000000000007,8,0-500,2,2,2010-05-23 13:49:00,2011-04-12 13:10:00
17279.0,48,187.82999999999998,9,0-500,1,1,2011-10-13 11:58:00,2011-10-13 11:58:00
17280.0,74,118.85999999999999,10,0-500,1,1,2010-09-27 16:46:00,2010-09-27 16:46:00
17281.0,295,797.8499999999999,6,501-1000,6,6,2010-02-04 13:00:00,2010-11-30 18:05:00
17282.0,2351,2339.6600000000008,3,"1,001-5,000",5,5,2010-06-09 12:07:00,2011-08-01 14:29:00
17283.0,179,188.46,9,0-500,1,1,2010-11-26 11:53:00,2010-11-26 11:53:00
17284.0,2067,2328.219999999998,3,"1,001-5,000",11,11,2010-09-20 15:54:00,2011-10-10 14:38:00
17285.0,140,428.3399999999998,7,0-500,2,2,2010-02-14 14:10:00,2010-03-21 13:38:00
17286.0,371,395.4799999999997,7,0-500,3,3,2010-11-04 13:43:00,2011-11-18 12:47:00
17287.0,1807,3611.5999999999963,2,"1,001-5,000",19,19,2010-02-16 12:13:00,2011-11-13 13:27:00
17288.0,1706,2499.979999999999,3,"1,001-5,000",11,11,2010-11-10 14:44:00,2011-11-30 16:09:00
17289.0,1258,2069.8900000000012,3,"1,001-5,000",11,11,2010-03-08 12:52:00,2011-11-08 12:01:00
17290.0,1024,1444.9900000000002,4,"1,001-5,000",7,7,2010-03-26 13:13:00,2011-12-06 12:38:00
17291.0,72,550.8000000000001,7,501-1000,1,1,2011-02-04 13:04:00,2011-02-04 13:04:00
17292.0,131,271.75000000000006,8,0-500,2,2,2010-05-09 14:52:00,2010-08-24 17:14:00
17293.0,2034,3369.1900000000005,2,"1,001-5,000",15,15,2010-02-04 16:18:00,2011-12-01 14:37:00
17294.0,297,467.7900000000001,7,0-500,2,2,2010-02-08 14:21:00,2010-02-08 16:12:00
17295.0,294,556.9499999999997,7,501-1000,3,3,2011-10-06 12:22:00,2011-11-11 10:49:00
17297.0,67,131.78000000000006,10,0-500,1,1,2011-11-22 14:43:00,2011-11-22 14:43:00
17298.0,842,952.52,5,501-1000,6,6,2010-03-08 08:56:00,2011-08-30 16:43:00
17299.0,934,1016.0799999999999,5,"1,001-5,000",6,6,2010-08-15 16:00:00,2011-11-28 12:01:00
17300.0,467,393.64,7,0-500,2,2,2010-08-15 11:02:00,2010-11-14 10:56:00
17301.0,229,330.42999999999995,8,0-500,2,2,2010-03-25 13:16:00,2011-11-18 13:43:00
17302.0,573,1119.9299999999998,5,"1,001-5,000",6,6,2011-02-07 10:14:00,2011-11-25 09:36:00
17303.0,144,250.03999999999994,9,0-500,1,1,2010-12-13 13:32:00,2010-12-13 13:32:00
17304.0,73,111.50000000000001,10,0-500,1,1,2010-06-23 16:23:00,2010-06-23 16:23:00
17305.0,1006,2135.46,3,"1,001-5,000",1,1,2010-03-01 12:47:00,2010-03-01 12:47:00
17306.0,13726,9751.770000000002,1,"5,000-10,000",23,22,2010-11-01 11:38:00,2011-11-29 12:14:00
17307.0,3089,3225.67,2,"1,001-5,000",15,15,2010-01-19 16:36:00,2010-12-09 15:24:00
17308.0,5148,4511.76,2,"1,001-5,000",2,2,2010-09-13 09:35:00,2010-11-11 13:19:00
17309.0,193,330.59,8,0-500,3,3,2010-02-04 15:49:00,2011-09-05 15:20:00
17310.0,402,1025.1,5,"1,001-5,000",2,2,2010-06-23 11:38:00,2010-11-17 16:00:00
17311.0,2709,3490.660000000001,2,"1,001-5,000",7,7,2010-02-03 12:38:00,2011-09-22 14:11:00
17312.0,372,644.3,6,501-1000,3,3,2011-07-03 13:12:00,2011-07-24 11:52:00
17313.0,1382,2288.1299999999997,3,"1,001-5,000",2,2,2011-11-08 15:45:00,2011-11-22 09:23:00
17314.0,3153,4360.499999999998,2,"1,001-5,000",21,20,2010-01-31 11:43:00,2011-11-15 09:41:00
17315.0,5091,9558.54999999999,1,"5,000-10,000",49,49,2010-09-27 12:45:00,2011-12-09 11:58:00
17316.0,44,124.45000000000006,10,0-500,1,1,2010-10-15 14:35:00,2010-10-15 14:35:00
17317.0,1074,2524.0200000000004,3,"1,001-5,000",5,5,2011-09-11 12:45:00,2011-10-24 17:26:00
17319.0,14,29.1,10,0-500,1,1,2010-02-08 15:47:00,2010-02-08 15:47:00
17320.0,1392,2895.769999999999,2,"1,001-5,000",6,6,2010-01-21 16:29:00,2011-08-31 13:31:00
17321.0,817,1741.1800000000012,4,"1,001-5,000",6,6,2010-05-11 12:10:00,2011-12-01 13:41:00
17322.0,509,786.0900000000001,6,501-1000,6,6,2010-10-20 13:29:00,2010-11-28 14:41:00
17323.0,1436,1553.5100000000004,4,"1,001-5,000",14,14,2010-01-10 11:58:00,2011-11-24 17:29:00
17324.0,1413,2047.8300000000004,3,"1,001-5,000",12,12,2010-03-01 13:22:00,2011-11-22 10:34:00
17325.0,465,609.5699999999999,6,501-1000,3,3,2010-03-08 11:31:00,2011-03-04 13:09:00
17326.0,140,321.94999999999993,8,0-500,2,2,2010-06-28 14:05:00,2010-10-27 15:38:00
17327.0,59,152.35,9,0-500,2,2,2010-05-26 11:20:00,2010-10-26 09:54:00
17328.0,86,104.7,10,0-500,1,1,2010-02-04 17:11:00,2010-02-04 17:11:00
17329.0,142,523.11,7,501-1000,2,2,2011-01-28 15:29:00,2011-11-25 14:24:00
17330.0,122,423.8,7,0-500,4,4,2010-03-02 09:20:00,2011-11-17 08:56:00
17331.0,16,175.2,9,0-500,1,1,2011-08-08 11:55:00,2011-08-08 11:55:00
17332.0,794,838.2699999999998,6,501-1000,5,5,2010-02-21 14:41:00,2010-06-29 16:10:00
17333.0,375,494.24999999999994,7,0-500,1,1,2011-09-15 10:11:00,2011-09-15 10:11:00
17334.0,565,634.7300000000001,6,501-1000,4,4,2010-10-29 12:16:00,2011-02-11 16:34:00
17335.0,216,508.0,7,501-1000,2,2,2010-01-24 11:15:00,2010-11-21 10:17:00
17336.0,48,81.12,10,0-500,1,1,2010-08-24 15:37:00,2010-08-24 15:37:00
17337.0,1240,1944.3200000000033,3,"1,001-5,000",7,7,2011-02-02 17:06:00,2011-07-11 14:56:00
17338.0,5863,12036.569999999992,1,"10,000-20,000",20,20,2010-03-10 16:09:00,2011-11-22 14:23:00
17339.0,168,303.36,8,0-500,4,4,2010-07-18 13:08:00,2011-09-06 13:29:00
17340.0,11109,21482.53999999999,1,"20,000-50,000",29,27,2010-02-14 14:54:00,2011-11-30 17:12:00
17341.0,1169,1889.8300000000027,3,"1,001-5,000",5,5,2010-06-17 18:17:00,2011-07-06 12:33:00
17342.0,499,1155.8400000000001,5,"1,001-5,000",7,7,2010-02-08 09:16:00,2010-11-30 14:08:00
17343.0,365,1062.64,5,"1,001-5,000",5,5,2010-01-18 10:29:00,2010-12-19 15:07:00
17344.0,66,160.56999999999994,9,0-500,1,1,2011-10-24 12:56:00,2011-10-24 12:56:00
17345.0,1389,1229.0700000000006,4,"1,001-5,000",10,11,2010-05-05 14:31:00,2011-11-24 15:03:00
17346.0,3635,5258.019999999993,1,"5,000-10,000",27,27,2010-04-18 12:18:00,2011-12-06 12:18:00
17347.0,216,228.96,9,0-500,1,1,2011-09-14 13:12:00,2011-09-14 13:12:00
17348.0,2793,2476.409999999999,3,"1,001-5,000",9,9,2010-03-10 12:13:00,2011-11-25 11:25:00
17349.0,840,852.2500000000001,5,501-1000,5,5,2010-03-18 14:26:00,2011-06-13 14:29:00
17350.0,1180,1876.1610000000005,3,"1,001-5,000",8,8,2010-02-01 15:38:00,2011-12-01 15:47:00
17351.0,358,1854.4800000000002,3,"1,001-5,000",11,11,2010-01-20 14:36:00,2011-11-03 18:45:00
17352.0,15,36.25,10,0-500,1,1,2010-01-12 16:13:00,2010-01-12 16:13:00
17353.0,2136,3155.55,2,"1,001-5,000",7,7,2010-01-26 11:38:00,2011-08-02 17:19:00
17354.0,2535,3143.4600000000023,2,"1,001-5,000",4,4,2010-10-07 13:22:00,2011-10-20 10:34:00
17355.0,257,285.11,8,0-500,1,1,2010-11-18 13:18:00,2010-11-18 13:18:00
17356.0,925,946.4699999999999,5,501-1000,5,5,2010-01-20 12:14:00,2011-02-01 11:07:00
17357.0,153,388.1399999999999,8,0-500,2,2,2011-11-15 16:29:00,2011-11-15 16:30:00
17358.0,442,866.0500000000004,5,501-1000,5,5,2010-02-24 16:42:00,2011-02-09 16:57:00
17359.0,237,284.46000000000004,8,0-500,2,2,2010-03-01 14:48:00,2011-11-28 14:37:00
17360.0,635,1201.4300000000005,4,"1,001-5,000",7,7,2010-10-01 12:07:00,2011-11-22 13:11:00
17361.0,383,880.6400000000002,5,501-1000,5,5,2010-02-01 14:30:00,2011-10-21 15:43:00
17362.0,547,1010.5400000000004,5,"1,001-5,000",8,8,2010-01-06 10:53:00,2011-04-14 14:43:00
17363.0,523,940.8599999999998,5,501-1000,3,3,2010-11-02 17:25:00,2010-11-09 17:11:00
17364.0,6993,10533.770000000015,1,"10,000-20,000",29,29,2010-01-05 16:50:00,2011-12-09 09:00:00
17365.0,8053,8205.829999999984,1,"5,000-10,000",16,16,2010-02-01 10:22:00,2011-11-27 12:13:00
17366.0,509,1094.59,5,"1,001-5,000",3,3,2010-09-09 19:46:00,2010-11-12 16:55:00
17367.0,150,168.4,9,0-500,1,1,2011-04-15 14:21:00,2011-04-15 14:21:00
17368.0,1543,2007.9200000000012,3,"1,001-5,000",15,15,2010-06-14 13:26:00,2011-11-16 15:26:00
17369.0,1152,979.1999999999999,5,501-1000,1,1,2010-09-10 09:49:00,2010-09-10 09:49:00
17370.0,540,446.18,7,0-500,4,4,2011-06-23 11:50:00,2011-09-28 10:14:00
17371.0,189,508.2599999999996,7,501-1000,4,4,2010-03-26 14:01:00,2011-11-22 13:30:00
17372.0,1675,3833.0300000000025,2,"1,001-5,000",28,28,2010-01-04 11:46:00,2011-10-30 11:37:00
17373.0,738,1167.5,5,"1,001-5,000",7,7,2010-02-28 14:17:00,2011-10-30 15:28:00
17374.0,153,711.2099999999995,6,501-1000,4,4,2010-11-09 17:14:00,2011-05-05 09:05:00
17375.0,474,632.9500000000004,6,501-1000,5,5,2010-10-04 09:14:00,2011-06-02 17:30:00
17376.0,244,453.64000000000004,7,0-500,4,4,2010-07-05 11:11:00,2011-09-30 12:36:00
17377.0,6772,15759.64000000003,1,"10,000-20,000",83,82,2010-01-14 15:10:00,2011-11-16 11:17:00
17378.0,0,0.0,10,Under Zero,2,2,2010-11-30 15:52:00,2010-11-30 18:46:00
17379.0,663,404.66,7,0-500,1,1,2011-11-28 13:56:00,2011-11-28 13:56:00
17380.0,251,643.75,6,501-1000,4,4,2010-06-23 11:24:00,2010-10-01 16:42:00
17381.0,45764,39999.18999999997,1,"20,000-50,000",39,39,2010-06-09 12:55:00,2011-12-01 11:59:00
17382.0,457,902.2800000000001,5,501-1000,8,8,2010-05-19 11:33:00,2011-10-05 13:05:00
17383.0,162,309.9899999999999,8,0-500,2,2,2010-09-12 14:54:00,2011-12-05 17:36:00
17384.0,121,507.54999999999995,7,501-1000,3,3,2010-08-29 16:01:00,2011-11-20 15:48:00
17385.0,201,261.11000000000007,9,0-500,1,1,2011-11-25 11:02:00,2011-11-25 11:02:00
17386.0,1955,2812.77,2,"1,001-5,000",7,7,2010-11-19 13:40:00,2011-12-02 11:28:00
17387.0,542,784.11,6,501-1000,2,2,2011-11-06 11:25:00,2011-11-20 11:00:00
17388.0,2351,2462.61,3,"1,001-5,000",10,10,2010-05-11 10:56:00,2011-09-23 10:31:00
17389.0,17036,53678.990000000005,1,"50,001-100,000",76,76,2010-03-23 13:21:00,2011-12-09 09:38:00
17390.0,49,149.3,9,0-500,1,1,2010-10-15 11:29:00,2010-10-15 11:29:00
17391.0,480,508.8,7,501-1000,2,2,2011-06-28 12:21:00,2011-06-29 09:58:00
17392.0,493,626.56,6,501-1000,3,3,2010-09-15 16:17:00,2011-02-06 12:48:00
17393.0,238,381.1499999999999,8,0-500,2,2,2010-08-08 15:53:00,2010-10-25 11:10:00
17394.0,241,203.86999999999995,9,0-500,1,1,2011-05-04 13:22:00,2011-05-04 13:22:00
17395.0,66,97.5,10,0-500,1,1,2010-07-19 15:34:00,2010-07-19 15:34:00
17396.0,2325,8529.599999999999,1,"5,000-10,000",16,14,2010-09-24 13:04:00,2011-10-31 14:12:00
17397.0,697,1233.180000000001,4,"1,001-5,000",3,3,2010-10-19 13:20:00,2011-11-17 14:08:00
17398.0,310,653.3799999999999,6,501-1000,3,3,2011-03-29 13:04:00,2011-08-17 09:48:00
17399.0,-1,-25111.09,10,Under Zero,1,1,2010-06-17 16:52:00,2010-06-17 16:52:00
17400.0,1791,3877.7500000000027,2,"1,001-5,000",7,7,2010-02-19 17:40:00,2011-08-05 15:38:00
17401.0,34,114.84999999999998,10,0-500,1,1,2010-06-16 16:54:00,2010-06-16 16:54:00
17402.0,1507,4932.329999999996,2,"1,001-5,000",23,23,2010-03-24 15:08:00,2011-12-05 10:15:00
17403.0,194,400.57000000000005,7,0-500,2,2,2010-09-15 12:29:00,2011-11-03 15:18:00
17404.0,50005,46006.819999999985,1,"20,000-50,000",28,27,2010-01-07 11:31:00,2011-12-05 16:26:00
17405.0,705,967.2199999999998,5,501-1000,5,5,2011-07-12 14:17:00,2011-12-08 17:12:00
17406.0,1748,4185.4,2,"1,001-5,000",17,16,2010-02-04 11:39:00,2011-01-13 12:52:00
17407.0,426,552.8999999999999,7,501-1000,1,1,2010-10-24 11:57:00,2010-10-24 11:57:00
17408.0,91,164.89000000000004,9,0-500,4,4,2010-07-13 14:02:00,2011-06-29 12:53:00
17409.0,3651,6893.869999999999,1,"5,000-10,000",9,9,2010-01-22 09:43:00,2011-06-08 10:36:00
17410.0,616,1214.7199999999996,4,"1,001-5,000",5,5,2011-05-08 15:21:00,2011-11-23 15:46:00
17411.0,435,977.5299999999999,5,501-1000,7,7,2010-06-09 14:52:00,2011-11-27 14:25:00
17412.0,1701,3258.710000000002,2,"1,001-5,000",16,16,2010-01-31 10:50:00,2011-12-07 11:36:00
17413.0,302,560.1400000000001,7,501-1000,2,2,2010-05-19 11:11:00,2010-10-31 12:33:00
17414.0,5812,2009.8400000000001,3,"1,001-5,000",5,5,2010-05-14 13:51:00,2011-10-27 12:13:00
17415.0,114,507.8399999999999,7,501-1000,1,1,2011-09-21 12:50:00,2011-09-21 12:50:00
17416.0,8399,16562.069999999996,1,"10,000-20,000",24,23,2010-04-06 09:56:00,2011-11-10 12:47:00
17417.0,76,164.18,9,0-500,1,1,2010-06-09 10:00:00,2010-06-09 10:00:00
17418.0,521,670.06,6,501-1000,3,3,2010-11-17 13:42:00,2011-10-28 13:00:00
17419.0,3083,6474.92,1,"5,000-10,000",20,20,2010-01-25 13:19:00,2011-11-28 13:47:00
17420.0,497,1074.5299999999993,5,"1,001-5,000",8,7,2010-11-03 13:09:00,2011-10-20 14:52:00
17421.0,711,928.6100000000001,5,501-1000,2,2,2010-10-06 11:04:00,2010-11-18 16:57:00
17422.0,3375,3341.650000000001,2,"1,001-5,000",20,20,2010-06-23 10:19:00,2011-11-23 13:27:00
17423.0,752,1084.1700000000005,5,"1,001-5,000",5,5,2010-11-11 12:26:00,2011-10-25 16:49:00
17424.0,-1,-176.96,10,Under Zero,1,1,2010-10-07 14:25:00,2010-10-07 14:25:00
17425.0,407,759.1699999999995,6,501-1000,2,2,2011-10-10 11:37:00,2011-11-20 15:30:00
17426.0,5090,7606.3699999999935,1,"5,000-10,000",17,17,2010-02-17 13:39:00,2011-12-05 16:12:00
17427.0,34,100.8,10,0-500,1,1,2011-09-29 11:29:00,2011-09-29 11:29:00
17428.0,16144,28033.440000000013,1,"20,000-50,000",47,46,2010-03-31 16:31:00,2011-12-09 09:45:00
17429.0,1276,1342.1599999999996,4,"1,001-5,000",7,7,2010-10-06 12:30:00,2011-08-11 10:13:00
17430.0,515,735.1700000000001,6,501-1000,4,4,2010-08-17 11:52:00,2011-11-07 09:24:00
17431.0,292,403.30000000000007,7,0-500,1,1,2011-01-30 14:36:00,2011-01-30 14:36:00
17432.0,945,1576.5400000000013,4,"1,001-5,000",8,8,2010-03-22 16:44:00,2011-11-21 17:33:00
17433.0,305,569.9600000000003,7,501-1000,2,2,2010-11-19 13:37:00,2011-09-12 14:24:00
17434.0,1685,2333.420000000001,3,"1,001-5,000",9,9,2011-09-15 13:54:00,2011-12-07 13:16:00
17435.0,195,331.3500000000001,8,0-500,1,1,2010-10-24 13:55:00,2010-10-24 13:55:00
17436.0,146,452.46000000000004,7,0-500,5,5,2010-04-25 11:53:00,2011-12-08 12:30:00
17437.0,284,373.1699999999999,8,0-500,1,1,2010-06-28 11:11:00,2010-06-28 11:11:00
17438.0,550,1412.6200000000006,4,"1,001-5,000",6,6,2010-03-08 16:53:00,2011-04-06 17:16:00
17439.0,370,325.74,8,0-500,1,1,2010-02-22 12:48:00,2010-02-22 12:48:00
17440.0,268,314.26,8,0-500,6,6,2010-06-08 14:40:00,2011-07-15 10:36:00
17442.0,3107,4500.7000000000035,2,"1,001-5,000",23,23,2010-02-15 15:54:00,2011-11-10 14:54:00
17443.0,504,534.24,7,501-1000,1,1,2011-05-04 10:47:00,2011-05-04 10:47:00
17444.0,2119,2940.0400000000013,2,"1,001-5,000",3,3,2011-06-20 09:04:00,2011-07-15 12:05:00
17445.0,-1,-506.51,10,Under Zero,1,1,2010-03-19 12:27:00,2010-03-19 12:27:00
17446.0,198,120.9,10,0-500,2,2,2011-02-02 14:40:00,2011-06-16 10:42:00
17447.0,443,541.53,7,501-1000,2,2,2011-09-29 10:10:00,2011-10-30 14:18:00
17448.0,11517,10192.729999999978,1,"10,000-20,000",54,53,2010-03-04 17:29:00,2011-07-18 12:26:00
17449.0,2310,4636.469999999991,2,"1,001-5,000",13,13,2010-03-07 16:12:00,2011-12-07 16:56:00
17450.0,81644,233579.39000000004,1,"200,001-300,000",61,61,2010-09-27 16:59:00,2011-12-01 13:29:00
17451.0,1178,1648.9500000000003,4,"1,001-5,000",10,8,2011-08-26 11:54:00,2011-12-08 15:02:00
17452.0,-1,-227.28,10,Under Zero,1,1,2010-04-15 15:16:00,2010-04-15 15:16:00
17453.0,219,486.71999999999997,7,0-500,2,2,2011-10-06 17:02:00,2011-11-22 09:42:00
17454.0,721,1532.64,4,"1,001-5,000",11,11,2010-01-15 15:40:00,2011-05-31 13:58:00
17455.0,66,131.7,10,0-500,1,1,2011-05-20 12:31:00,2011-05-20 12:31:00
17456.0,730,1225.4200000000005,4,"1,001-5,000",2,2,2010-09-09 15:28:00,2010-12-09 15:23:00
17457.0,2545,5443.630000000001,1,"5,000-10,000",17,18,2010-01-08 10:34:00,2011-08-05 12:48:00
17458.0,282,529.5799999999999,7,501-1000,2,2,2010-11-23 11:43:00,2011-11-24 13:01:00
17459.0,537,657.3,6,501-1000,2,2,2011-10-10 17:00:00,2011-10-27 13:25:00
17460.0,909,2007.400000000001,3,"1,001-5,000",21,21,2010-01-22 13:25:00,2011-09-22 10:58:00
17461.0,799,757.4599999999996,6,501-1000,3,3,2011-11-10 12:01:00,2011-11-17 10:21:00
17462.0,224,662.9399999999999,6,501-1000,3,3,2011-02-28 17:01:00,2011-10-19 13:36:00
17463.0,1484,2537.9099999999985,3,"1,001-5,000",9,9,2010-04-29 17:57:00,2011-11-23 13:40:00
17464.0,580,879.7399999999999,5,501-1000,4,4,2010-03-30 13:15:00,2011-07-04 13:19:00
17465.0,1265,2132.7700000000004,3,"1,001-5,000",6,6,2010-01-29 09:21:00,2010-10-10 11:56:00
17466.0,306,763.2800000000003,6,501-1000,2,2,2011-09-22 09:16:00,2011-11-29 13:15:00
17467.0,20,102.6,10,0-500,1,1,2010-11-09 12:58:00,2010-11-09 12:58:00
17468.0,184,194.8,9,0-500,3,3,2010-11-29 17:25:00,2011-11-29 15:33:00
17469.0,2085,4625.880000000004,2,"1,001-5,000",20,20,2010-01-14 10:56:00,2011-11-23 13:15:00
17470.0,2843,2804.869999999997,3,"1,001-5,000",11,11,2010-07-19 16:16:00,2011-10-26 12:42:00
17471.0,153,321.65,8,0-500,1,1,2010-08-22 11:53:00,2010-08-22 11:53:00
17472.0,558,935.1000000000004,5,501-1000,4,4,2010-03-21 13:27:00,2011-06-01 14:57:00
17473.0,267,592.15,6,501-1000,3,3,2010-09-09 19:03:00,2010-11-03 13:30:00
17474.0,200,1047.0,5,"1,001-5,000",1,1,2010-04-19 10:43:00,2010-04-19 10:43:00
17475.0,178,194.36999999999995,9,0-500,1,1,2011-09-21 14:55:00,2011-09-21 14:55:00
17476.0,98,204.05,9,0-500,2,2,2010-11-09 10:21:00,2010-11-11 19:11:00
17477.0,211,1079.0000000000002,5,"1,001-5,000",5,5,2010-03-02 11:53:00,2010-04-06 10:06:00
17478.0,516,1272.8,4,"1,001-5,000",2,2,2010-03-16 14:19:00,2010-10-27 15:01:00
17479.0,266,389.25999999999993,8,0-500,1,1,2010-03-17 09:26:00,2010-03-17 09:26:00
17480.0,591,896.7200000000003,5,501-1000,3,3,2010-09-21 12:31:00,2011-09-27 10:21:00
17481.0,1060,1249.3400000000006,4,"1,001-5,000",5,5,2011-09-07 09:57:00,2011-12-06 12:28:00
17482.0,241,778.1899999999999,6,501-1000,2,2,2010-05-10 14:10:00,2010-08-09 15:33:00
17483.0,265,591.73,6,501-1000,4,4,2010-10-21 12:43:00,2011-10-05 13:10:00
17484.0,339,209.57,9,0-500,2,2,2010-03-25 16:17:00,2010-05-12 15:41:00
17486.0,191,396.87000000000006,7,0-500,1,1,2011-03-23 14:00:00,2011-03-23 14:00:00
17488.0,136,336.50000000000006,8,0-500,1,1,2010-03-08 14:07:00,2010-03-08 14:07:00
17489.0,428,376.63999999999993,8,0-500,2,2,2011-05-11 11:34:00,2011-10-12 08:56:00
17490.0,1418,2585.06,3,"1,001-5,000",13,13,2010-05-19 12:40:00,2011-12-09 09:08:00
17491.0,3629,5964.120000000005,1,"5,000-10,000",18,18,2010-04-28 11:57:00,2011-12-08 16:18:00
17492.0,450,1122.42,5,"1,001-5,000",3,3,2010-07-09 13:27:00,2011-04-05 15:21:00
17493.0,62,100.91,10,0-500,1,1,2010-11-19 16:57:00,2010-11-19 16:57:00
17494.0,26,54.699999999999996,10,0-500,1,1,2010-07-26 10:06:00,2010-07-26 10:06:00
17495.0,358,759.0699999999998,6,501-1000,4,4,2010-11-14 11:50:00,2011-12-02 12:08:00
17496.0,671,1385.8900000000003,4,"1,001-5,000",5,5,2010-01-14 13:36:00,2010-12-16 08:39:00
17497.0,59,287.25,8,0-500,2,2,2010-04-08 08:01:00,2010-11-14 14:17:00
17498.0,394,272.21999999999997,8,0-500,1,1,2011-09-25 12:25:00,2011-09-25 12:25:00
17499.0,1077,1296.8399999999992,4,"1,001-5,000",3,3,2010-05-27 09:59:00,2011-02-23 09:14:00
17500.0,17,1138.0,5,"1,001-5,000",3,3,2011-11-10 09:08:00,2011-11-22 14:25:00
17501.0,160,288.59999999999997,8,0-500,2,2,2011-05-03 09:46:00,2011-05-03 09:47:00
17502.0,376,689.0999999999999,6,501-1000,4,4,2011-11-10 16:39:00,2011-11-30 13:13:00
17503.0,486,558.9599999999999,7,501-1000,2,2,2011-11-01 11:12:00,2011-12-07 09:18:00
17504.0,5309,9313.369999999999,1,"5,000-10,000",19,19,2010-02-08 09:22:00,2011-05-17 12:59:00
17505.0,1242,2435.48,3,"1,001-5,000",5,5,2010-04-13 16:33:00,2011-07-01 12:50:00
17506.0,136,294.28999999999996,8,0-500,2,2,2011-09-25 11:39:00,2011-09-30 12:54:00
17507.0,359,605.5799999999999,6,501-1000,2,2,2011-02-03 18:08:00,2011-03-23 11:48:00
17508.0,2439,3935.83,2,"1,001-5,000",8,8,2010-01-14 14:53:00,2011-03-04 08:10:00
17509.0,3530,6100.740000000002,1,"5,000-10,000",11,11,2011-10-07 13:14:00,2011-10-13 12:16:00
17510.0,422,514.56,7,501-1000,2,2,2010-10-15 10:20:00,2011-11-15 10:00:00
17511.0,112914,163518.16999999995,1,"100,001-200,000",83,84,2010-01-19 12:31:00,2011-12-07 10:12:00
17512.0,4734,4567.379999999999,2,"1,001-5,000",19,19,2010-03-18 14:40:00,2011-11-11 12:11:00
17513.0,440,1158.8,5,"1,001-5,000",3,3,2010-08-17 15:08:00,2011-09-28 16:42:00
